age,job,marital,education_qual,call_type,day,mon,dur,num_calls,prev_outcome,y
24,admin.,single,secondary,unknown,30,may,76,3,unknown,no
35,technician,divorced,secondary,unknown,30,may,691,10,unknown,yes
52,admin.,married,primary,unknown,30,may,141,4,unknown,no
45,blue-collar,married,secondary,unknown,30,may,251,2,unknown,no
29,services,married,secondary,unknown,30,may,238,3,unknown,no
34,technician,divorced,secondary,unknown,30,may,1097,15,unknown,yes
24,technician,single,secondary,unknown,30,may,111,1,unknown,no
41,admin.,married,secondary,unknown,30,may,84,3,unknown,no
37,management,single,tertiary,unknown,30,may,371,2,unknown,no
51,management,divorced,tertiary,unknown,30,may,254,2,unknown,no
37,technician,single,secondary,unknown,30,may,103,2,unknown,no
51,management,married,tertiary,unknown,30,may,206,2,unknown,no
29,self-employed,single,tertiary,unknown,30,may,1500,2,unknown,yes
35,blue-collar,married,secondary,unknown,30,may,265,3,unknown,no
44,technician,married,secondary,unknown,30,may,567,2,unknown,no
27,blue-collar,married,secondary,unknown,30,may,254,2,unknown,no
43,admin.,married,secondary,unknown,30,may,464,2,unknown,no
32,services,married,secondary,unknown,30,may,1236,2,unknown,yes
51,housemaid,married,tertiary,unknown,30,may,33,2,unknown,no
44,technician,married,secondary,unknown,30,may,613,2,unknown,no
45,blue-collar,married,primary,unknown,30,may,156,4,unknown,no
45,technician,single,unknown,unknown,30,may,1212,3,unknown,no
57,technician,married,secondary,unknown,30,may,200,2,unknown,no
46,technician,married,secondary,unknown,30,may,96,3,unknown,no
36,blue-collar,married,secondary,unknown,30,may,171,2,unknown,no
49,management,married,tertiary,unknown,30,may,244,2,unknown,no
42,blue-collar,married,primary,unknown,30,may,53,5,unknown,no
51,management,married,secondary,unknown,30,may,91,2,unknown,no
35,blue-collar,married,primary,unknown,30,may,185,3,unknown,no
49,management,divorced,tertiary,unknown,30,may,169,3,unknown,no
47,blue-collar,married,secondary,unknown,30,may,515,2,unknown,no
27,services,single,tertiary,unknown,30,may,388,7,unknown,no
43,blue-collar,married,primary,unknown,30,may,192,4,unknown,no
52,admin.,married,primary,unknown,30,may,178,2,unknown,no
32,management,divorced,tertiary,unknown,30,may,422,9,unknown,no
29,services,divorced,secondary,unknown,30,may,76,2,unknown,no
50,unemployed,married,secondary,unknown,30,may,886,3,unknown,yes
29,self-employed,single,tertiary,unknown,30,may,296,2,unknown,no
39,unemployed,single,secondary,unknown,30,may,462,2,unknown,no
51,blue-collar,married,secondary,unknown,30,may,378,1,unknown,no
35,blue-collar,married,secondary,unknown,30,may,1343,3,unknown,yes
32,admin.,divorced,tertiary,unknown,30,may,288,4,unknown,no
39,management,married,tertiary,unknown,30,may,136,2,unknown,no
43,management,single,tertiary,unknown,30,may,58,1,unknown,no
38,management,married,tertiary,unknown,30,may,60,1,unknown,no
45,management,married,tertiary,unknown,30,may,340,1,unknown,no
43,admin.,divorced,secondary,unknown,30,may,668,2,unknown,no
52,management,married,tertiary,unknown,30,may,159,1,unknown,no
40,admin.,single,secondary,unknown,30,may,113,1,unknown,no
35,student,single,secondary,unknown,30,may,123,2,unknown,no
44,blue-collar,married,secondary,unknown,30,may,306,1,unknown,no
42,admin.,divorced,secondary,unknown,30,may,148,1,unknown,no
29,blue-collar,married,primary,unknown,30,may,322,2,unknown,no
51,technician,divorced,secondary,unknown,30,may,475,4,unknown,no
41,housemaid,married,tertiary,unknown,30,may,130,2,unknown,no
54,self-employed,married,secondary,unknown,30,may,183,2,unknown,no
42,technician,divorced,secondary,unknown,30,may,224,5,unknown,no
45,services,single,secondary,unknown,30,may,637,2,unknown,no
42,technician,married,secondary,unknown,30,may,88,2,unknown,no
53,management,married,tertiary,unknown,30,may,509,2,unknown,no
48,technician,married,unknown,unknown,30,may,152,1,unknown,no
35,management,single,tertiary,unknown,30,may,147,1,unknown,no
32,admin.,divorced,secondary,unknown,30,may,97,2,unknown,no
35,management,divorced,tertiary,unknown,30,may,337,3,unknown,no
46,blue-collar,married,primary,unknown,30,may,113,3,unknown,no
48,services,married,secondary,unknown,30,may,465,3,unknown,no
31,technician,divorced,secondary,unknown,30,may,294,3,unknown,no
28,management,single,tertiary,unknown,30,may,224,4,unknown,no
36,technician,single,secondary,unknown,30,may,812,3,unknown,yes
31,management,single,tertiary,unknown,30,may,58,3,unknown,no
49,self-employed,married,secondary,unknown,30,may,137,3,unknown,no
43,management,married,tertiary,unknown,30,may,126,2,unknown,no
53,management,married,tertiary,unknown,30,may,142,2,unknown,no
35,blue-collar,single,secondary,unknown,30,may,312,7,unknown,no
31,technician,divorced,secondary,unknown,30,may,34,2,unknown,no
39,technician,married,unknown,unknown,30,may,825,2,unknown,no
41,services,married,primary,unknown,30,may,240,2,unknown,no
56,management,married,tertiary,unknown,30,may,116,6,unknown,no
37,technician,married,secondary,unknown,30,may,103,5,unknown,no
37,technician,married,secondary,unknown,30,may,31,6,unknown,no
31,blue-collar,single,secondary,unknown,30,may,66,2,unknown,no
51,retired,married,primary,unknown,30,may,214,2,unknown,no
25,management,single,unknown,unknown,30,may,65,2,unknown,no
53,services,married,secondary,unknown,30,may,80,2,unknown,no
53,blue-collar,divorced,primary,unknown,30,may,1980,2,unknown,yes
45,technician,married,secondary,unknown,30,may,84,3,unknown,no
36,management,single,tertiary,unknown,30,may,358,4,unknown,no
53,technician,single,secondary,unknown,30,may,521,2,unknown,no
32,admin.,married,secondary,unknown,30,may,200,3,unknown,no
41,technician,married,secondary,unknown,30,may,62,3,unknown,no
36,unemployed,single,tertiary,unknown,30,may,265,2,unknown,no
36,management,single,tertiary,unknown,30,may,618,3,unknown,no
27,services,single,secondary,unknown,30,may,256,6,unknown,no
36,admin.,married,secondary,unknown,30,may,199,3,unknown,no
32,technician,single,secondary,unknown,30,may,722,3,unknown,yes
47,technician,married,primary,unknown,30,may,888,3,unknown,no
51,entrepreneur,married,secondary,unknown,30,may,510,3,unknown,no
38,management,single,tertiary,unknown,30,may,355,2,unknown,no
27,blue-collar,married,primary,unknown,30,may,150,5,unknown,no
41,management,divorced,secondary,unknown,30,may,170,2,unknown,no
49,blue-collar,married,secondary,unknown,30,may,191,3,unknown,no
38,blue-collar,married,primary,unknown,30,may,572,6,unknown,no
44,technician,married,secondary,unknown,30,may,243,3,unknown,no
36,blue-collar,married,secondary,unknown,30,may,140,2,unknown,no
55,technician,married,secondary,unknown,30,may,267,14,unknown,no
47,technician,married,secondary,unknown,30,may,219,4,unknown,no
48,blue-collar,married,secondary,unknown,30,may,216,3,unknown,no
27,technician,single,secondary,unknown,30,may,78,3,unknown,no
43,entrepreneur,married,primary,unknown,30,may,222,9,unknown,no
40,management,single,tertiary,unknown,30,may,243,3,unknown,no
47,blue-collar,married,unknown,unknown,30,may,212,4,unknown,no
44,technician,divorced,secondary,unknown,30,may,363,3,unknown,no
26,technician,single,secondary,unknown,30,may,67,2,unknown,no
25,blue-collar,single,secondary,unknown,30,may,156,5,unknown,no
55,admin.,married,secondary,unknown,30,may,41,3,unknown,no
38,management,married,tertiary,unknown,30,may,108,3,unknown,no
38,services,married,secondary,unknown,30,may,408,2,unknown,no
37,blue-collar,married,primary,unknown,30,may,272,2,unknown,no
30,blue-collar,married,secondary,unknown,30,may,281,2,unknown,no
44,blue-collar,married,primary,unknown,30,may,742,2,unknown,no
35,management,single,tertiary,unknown,30,may,166,2,unknown,no
40,blue-collar,married,secondary,unknown,30,may,376,3,unknown,no
30,services,married,secondary,unknown,30,may,138,2,unknown,no
23,services,single,tertiary,unknown,30,may,16,18,unknown,no
46,management,single,tertiary,unknown,30,may,984,2,unknown,yes
32,blue-collar,married,secondary,unknown,30,may,363,7,unknown,no
38,blue-collar,married,secondary,unknown,30,may,161,12,unknown,no
44,technician,married,secondary,unknown,30,may,28,3,unknown,no
33,technician,single,secondary,unknown,30,may,275,9,unknown,no
46,entrepreneur,married,secondary,unknown,30,may,170,7,unknown,no
32,management,single,tertiary,unknown,30,may,66,3,unknown,no
58,blue-collar,married,secondary,unknown,30,may,199,3,unknown,no
35,blue-collar,married,secondary,unknown,30,may,274,2,unknown,no
50,admin.,single,secondary,unknown,30,may,136,8,unknown,no
32,blue-collar,single,secondary,unknown,30,may,62,2,unknown,no
40,technician,divorced,secondary,unknown,30,may,58,3,unknown,no
30,technician,married,secondary,unknown,30,may,189,5,unknown,no
31,management,single,tertiary,unknown,30,may,319,6,unknown,no
57,technician,married,secondary,unknown,30,may,352,3,unknown,no
26,management,single,tertiary,unknown,30,may,228,2,unknown,yes
36,technician,divorced,secondary,unknown,30,may,230,2,unknown,no
35,blue-collar,married,primary,unknown,30,may,178,2,unknown,no
50,self-employed,married,secondary,unknown,30,may,42,11,unknown,no
41,admin.,married,secondary,unknown,30,may,124,4,unknown,no
58,management,married,primary,unknown,30,may,171,2,unknown,no
55,technician,married,secondary,unknown,30,may,119,2,unknown,no
35,technician,single,secondary,unknown,30,may,66,4,unknown,no
27,services,married,secondary,unknown,30,may,130,2,unknown,no
40,admin.,married,secondary,unknown,30,may,390,2,unknown,no
31,housemaid,married,secondary,unknown,30,may,101,16,unknown,no
37,admin.,single,unknown,unknown,30,may,100,3,unknown,no
51,retired,divorced,secondary,unknown,30,may,78,2,unknown,no
52,blue-collar,married,primary,unknown,30,may,212,3,unknown,no
44,admin.,single,secondary,unknown,30,may,181,4,unknown,no
27,management,single,tertiary,unknown,30,may,72,3,unknown,no
45,entrepreneur,married,secondary,unknown,30,may,390,2,unknown,no
54,blue-collar,married,primary,unknown,30,may,324,3,unknown,no
23,blue-collar,single,secondary,unknown,30,may,163,3,unknown,no
59,admin.,married,primary,unknown,30,may,110,6,unknown,no
41,technician,single,secondary,unknown,30,may,72,2,unknown,no
40,management,married,primary,unknown,30,may,85,2,unknown,no
36,blue-collar,married,secondary,unknown,30,may,54,4,unknown,no
42,technician,single,secondary,unknown,30,may,231,2,unknown,no
37,blue-collar,married,primary,unknown,30,may,833,8,unknown,no
42,blue-collar,married,secondary,unknown,30,may,124,3,unknown,no
40,blue-collar,married,primary,unknown,30,may,57,10,unknown,no
42,technician,divorced,secondary,unknown,30,may,115,6,unknown,no
32,blue-collar,married,secondary,unknown,30,may,43,5,unknown,no
23,blue-collar,single,secondary,unknown,30,may,229,3,unknown,no
31,technician,single,secondary,unknown,30,may,81,2,unknown,no
43,services,married,secondary,unknown,30,may,273,2,unknown,no
31,blue-collar,married,primary,unknown,30,may,30,18,unknown,no
29,services,single,secondary,unknown,30,may,288,2,unknown,no
51,blue-collar,divorced,secondary,unknown,30,may,247,2,unknown,no
25,blue-collar,single,primary,unknown,30,may,85,4,unknown,no
39,services,single,secondary,unknown,30,may,76,9,unknown,no
52,blue-collar,single,unknown,unknown,30,may,170,4,unknown,no
38,technician,single,secondary,unknown,30,may,428,7,unknown,no
37,self-employed,married,secondary,unknown,30,may,370,3,unknown,no
40,management,married,tertiary,unknown,30,may,137,3,unknown,no
46,blue-collar,single,secondary,unknown,30,may,293,6,unknown,no
38,unemployed,divorced,secondary,unknown,30,may,281,4,unknown,no
56,admin.,married,secondary,unknown,30,may,46,3,unknown,no
55,admin.,married,secondary,unknown,30,may,26,25,unknown,no
40,blue-collar,married,primary,unknown,30,may,104,6,unknown,no
51,management,single,tertiary,unknown,30,may,164,2,unknown,no
33,management,divorced,tertiary,unknown,30,may,205,6,unknown,no
45,technician,single,secondary,unknown,30,may,891,4,unknown,yes
55,technician,divorced,tertiary,unknown,30,may,34,2,unknown,no
31,unemployed,divorced,primary,unknown,30,may,745,12,unknown,yes
42,blue-collar,married,secondary,unknown,30,may,135,3,unknown,no
39,blue-collar,married,unknown,unknown,30,may,99,6,unknown,no
35,blue-collar,married,primary,unknown,30,may,148,4,unknown,no
32,self-employed,married,secondary,unknown,30,may,84,9,unknown,no
27,blue-collar,single,secondary,unknown,30,may,435,2,unknown,no
29,management,single,tertiary,unknown,30,may,539,12,unknown,yes
31,blue-collar,married,secondary,unknown,30,may,29,4,unknown,no
36,blue-collar,married,secondary,unknown,30,may,510,5,unknown,no
22,blue-collar,single,secondary,unknown,30,may,59,3,unknown,no
53,entrepreneur,single,secondary,unknown,30,may,1044,5,unknown,yes
37,admin.,married,secondary,unknown,30,may,122,4,unknown,no
52,technician,divorced,secondary,unknown,30,may,84,3,unknown,no
52,management,divorced,tertiary,unknown,30,may,33,5,unknown,no
49,services,married,secondary,unknown,30,may,43,2,unknown,no
35,technician,single,secondary,unknown,30,may,288,3,unknown,no
27,blue-collar,single,primary,unknown,30,may,385,5,unknown,no
48,management,married,tertiary,unknown,30,may,306,3,unknown,no
39,blue-collar,married,secondary,unknown,30,may,81,3,unknown,no
32,admin.,married,secondary,unknown,30,may,53,7,unknown,no
51,blue-collar,married,primary,unknown,30,may,436,3,unknown,no
47,blue-collar,married,primary,unknown,30,may,41,8,unknown,no
59,management,single,tertiary,unknown,30,may,147,2,unknown,no
41,blue-collar,married,primary,unknown,30,may,232,3,unknown,no
50,blue-collar,married,secondary,unknown,30,may,97,3,unknown,no
55,management,married,tertiary,unknown,30,may,82,2,unknown,no
26,housemaid,single,secondary,unknown,30,may,60,16,unknown,no
53,blue-collar,married,secondary,unknown,30,may,163,4,unknown,no
36,management,married,tertiary,unknown,30,may,141,9,unknown,no
54,blue-collar,married,secondary,unknown,30,may,211,4,unknown,no
39,management,married,tertiary,unknown,30,may,206,3,unknown,no
40,blue-collar,married,primary,unknown,30,may,170,19,unknown,no
36,management,married,secondary,unknown,30,may,251,3,unknown,no
32,admin.,divorced,secondary,unknown,30,may,25,5,unknown,no
37,technician,single,secondary,unknown,30,may,120,3,unknown,no
54,blue-collar,married,secondary,unknown,30,may,123,4,unknown,no
34,blue-collar,married,primary,unknown,30,may,28,8,unknown,no
27,blue-collar,married,primary,unknown,30,may,1193,2,unknown,yes
35,blue-collar,single,tertiary,unknown,30,may,116,3,unknown,no
37,admin.,divorced,secondary,unknown,30,may,127,5,unknown,no
41,blue-collar,single,secondary,unknown,30,may,395,2,unknown,no
38,self-employed,married,secondary,unknown,2,jun,137,7,unknown,no
49,technician,married,secondary,unknown,2,jun,93,2,unknown,no
59,management,married,primary,unknown,2,jun,72,3,unknown,no
44,services,married,secondary,unknown,2,jun,119,9,unknown,no
37,management,married,tertiary,unknown,2,jun,100,2,unknown,no
34,blue-collar,married,primary,unknown,2,jun,80,3,unknown,no
58,retired,married,secondary,unknown,2,jun,132,2,unknown,no
39,blue-collar,married,secondary,unknown,2,jun,147,3,unknown,no
40,technician,married,secondary,unknown,2,jun,140,3,unknown,no
33,technician,single,secondary,unknown,2,jun,57,9,unknown,no
43,admin.,divorced,secondary,unknown,2,jun,130,2,unknown,no
43,entrepreneur,married,secondary,unknown,2,jun,251,4,unknown,no
36,management,single,tertiary,unknown,2,jun,71,2,unknown,no
31,admin.,single,secondary,unknown,2,jun,52,3,unknown,no
41,services,married,secondary,unknown,2,jun,243,3,unknown,no
47,services,married,primary,unknown,2,jun,357,2,unknown,no
